year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone
1998,Geno Bell,Arkansas,DT,74.30,286,4.98,21,31.5,106,4.55,
1998,Leon Bender,Washington State,DT,76.90,318,5.19,25,30.0,101,4.83,
1998,Magic Benton,Miami (FL),WR,71.50,184,4.64,,30.0,112,4.44,
1998,Matt Birk,Harvard,OT,76.90,308,5.40,21,29.5,106,4.45,
1998,Michael Black,Washington State,RB,70.80,196,,17,,,,
1998,Ryan Black,Colorado,FS,70.00,192,4.72,13,35.5,115,4.06,
1998,Jon Blackman,Purdue,TE,78.10,271,5.07,,30.5,112,4.39,
1998,Roosevelt Blackmon,Morris Brown (GA),CB,72.80,179,4.56,11,32.5,115,,
1998,Ernest Blackwell,Missouri,FB,74.50,242,4.79,,35.0,117,,
1998,Rob Bohlinger,Wyoming,OT,79.90,300,5.16,21,31.0,109,4.55,
1998,Dorian Boose,Washington State,DE,76.80,280,4.90,22,33.0,120,4.33,
1998,Chris Bordano,Southern Methodist (TX),ILB,73.50,243,4.68,27,37.0,124,4.18,
1998,Corey Bradford,Jackson State (MS),WR,72.60,197,4.47,,34.5,126,4.36,
1998,Josh Bradley,Louisiana Tech,TE,78.80,270,5.16,13,26.5,94,4.45,
1998,Jeremy Brigham,Washington,TE,76.10,249,4.68,22,30.5,109,4.25,
1998,Keith Brooking,Georgia Tech,OLB,74.40,244,,24,,,,
1998,Cyron Brown,Western Illinois,DE,76.80,241,5.09,,33.5,115,4.23,
1998,Eric Brown,Mississippi State,SS,72.30,208,4.53,12,40.5,125,4.06,
1998,Jonathan Brown,Tennessee,DE,75.90,268,5.11,22,32.5,113,4.10,
1998,Mike Brown,Texas Christian,TE,75.90,252,4.97,,29.0,111,4.32,
1998,Omar Brown,North Carolina,SS,69.80,198,,14,39.5,115,4.12,
1998,Jim Bundren,Clemson,OG,74.90,303,5.16,29,28.5,103,4.43,
1998,Chester Burnett,Arizona,OLB,70.60,224,4.66,26,33.5,114,4.41,
1998,Thad Busby,Florida State,QB,74.10,223,4.97,,30.5,110,,
1998,Daryl Bush,Florida State,ILB,73.80,248,,26,,,,
1998,Shane Carwin,Western State Colorado,ILB,73.40,257,4.93,29,30.5,106,4.25,
1998,Martin Chase,Oklahoma,DT,73.60,293,5.14,,29.0,107,4.59,
1998,Corey Chavous,Vanderbilt,CB,71.80,204,4.55,15,39.5,120,3.96,
1998,Jason Chorak,Washington,DE,75.00,252,,11,,,,
1998,Derrik Clark,Iowa State,OLB,75.40,247,4.77,14,37.5,122,3.98,
1998,Cameron Cleeland,Washington,TE,76.40,272,4.83,28,33.5,107,4.15,
1998,Anthony Clement,Southwestern Louisiana,OT,79.40,355,5.64,23,26.5,97,4.93,
1998,Ryan Clement,Miami (FL),QB,73.00,212,5.02,,31.0,104,4.39,
1998,Andy Clifton,Rice (TX),DE,74.60,250,4.80,20,32.5,116,4.13,
1998,Tavarr Closs,Connecticut,OT,76.60,299,5.46,21,26.5,104,5.07,
1998,Devon Coburn,Mississippi,OT,74.80,290,5.36,14,32.0,98,4.72,
1998,Fred Coleman,Washington,WR,72.10,187,4.45,,34.5,112,4.17,
1998,Quincy Coleman,Jackson State (MS),CB,70.00,182,,10,31.5,117,4.07,
1998,Aaron Collins,Penn State,OLB,71.50,237,4.77,27,33.5,117,4.18,
1998,Mo Collins,Florida,OT,76.30,337,5.47,30,31.5,99,4.93,
1998,Greg Comella,Stanford,FB,72.00,232,4.63,23,31.0,115,4.22,
1998,Chris Conrad,Frenso State (CA),TE,78.80,301,5.26,19,24.5,92,4.71,
1998,Kerry Cooks,Iowa,SS,71.10,198,4.58,15,33.5,116,4.05,
1998,Brad Costello,Boston College,P,73.10,226,,,,,,
1998,Keith Council,Hampton (VA),DT,76.60,292,5.19,26,29.0,101,4.89,
1998,George Cousins,Florida A&M,DE,76.60,277,4.70,28,35.5,122,4.38,
1998,Sam Cowart,Florida State,OLB,72.90,246,,,30.5,112,4.28,
1998,Matt Cox,Brigham Young,OG,77.80,305,5.65,,25.0,96,4.65,
1998,Jason Crebo,Montana,OLB,73.40,220,,,,,,
1998,Shadwick Criss,Missouri,CB,69.90,183,4.54,9,34.5,,,
1998,Ben Crosland,Utah State,DT,76.60,278,,19,,,,
1998,Germane Crowell,Virginia,WR,75.40,212,,,,,,
1998,Casey Dailey,Northwestern,DE,75.10,245,4.90,20,32.5,112,3.92,
1998,Melvin Dansby,Notre Dame,DT,75.60,285,5.39,32,26.5,105,4.51,
1998,Donovin Darius,Syracuse,FS,72.60,211,,,38.5,128,3.95,
1998,Jason Davis,Oklahoma State,P,72.30,219,,,,,,
1998,Phil Dawson,Texas,K,70.60,187,,,,,,
1998,Gennaro Dinapoli,Virginia Tech,OG,74.80,301,5.27,21,33.0,107,4.48,
1998,Cedric Donaldson,Louisiana State,CB,68.90,176,,7,34.5,117,,
1998,Jamie Duncan,Vanderbilt,OLB,72.10,244,,23,,,,
1998,Damon Dunn,Stanford,WR,68.90,183,4.48,,31.5,114,4.00,
1998,John Dutton,Nevada Las Vegas,QB,75.90,219,4.68,,29.0,104,4.22,
1998,Brandon Dyson,Utah State,C,75.60,283,5.25,17,25.5,101,4.59,
1998,Kevin Dyson,Utah,WR,73.10,199,,,,,,
1998,Robert Edwards,Georgia,RB,71.50,218,,,,,,
1998,Chike Egbuniwe,Duke,ILB,73.50,236,4.92,,32.5,111,4.41,
1998,Greg Ellis,North Carolina,DE,77.30,281,4.87,26,35.5,118,4.48,
1998,Curtis Enis,Penn State,RB,72.60,242,,,,,,
1998,Dave Ettinger,Hofstra (NY),K,71.00,215,,,,,,
1998,Anthony Eubanks,Arkansas,WR,74.00,189,4.71,,31.5,111,4.17,
1998,Jason Evans,Southern Methodist (TX),DT,76.00,299,5.19,18,30.0,106,4.66,
1998,Jerome Evans,Kansas State,DT,76.30,319,5.06,,30.5,104,4.85,
1998,Jason Fabini,Cincinnati,OT,78.40,314,5.63,20,25.5,89,4.68,
1998,Terry Fair,Tennessee,CB,69.40,185,,12,,,,
1998,Alan Faneca,Louisiana State,OG,76.60,322,5.47,20,26.0,94,4.71,
1998,Gregory Favors,Mississippi State,OLB,73.40,229,4.78,15,32.0,115,4.29,
1998,Dan Finn,Northern Arizona,OG,75.50,316,5.29,26,29.0,108,4.39,
1998,Mark Fischer,Purdue,OG,75.60,293,5.23,23,25.5,100,4.43,
1998,Chris Floyd,Michigan,FB,72.10,235,4.69,17,28.0,112,4.49,
1998,Steve Foley,Louisiana-Monroe,DE,75.50,261,4.68,24,34.5,117,4.47,
1998,Chris Fontenot,McNeese State (LA),TE,75.10,236,4.79,19,36.0,123,4.56,
1998,Shane Fortney,Northern Iowa,QB,73.60,225,4.72,,33.5,114,4.30,
1998,Scott Frost,Nebraska,FS,74.80,219,4.62,,34.5,115,,
1998,Chris Fuamatu-Ma'Afala,Utah,RB,71.60,252,4.83,23,33.0,111,4.25,
1998,Jammi German,Miami (FL),WR,72.50,187,4.53,,39.5,122,,
1998,Lonnie Gilbert,North Carolina State,OG,74.40,289,5.18,22,,,,
1998,Darryl Gilliam,Maryland,OT,77.00,327,5.48,,23.5,87,4.77,
1998,Chris Gizzi,Air Force,ILB,71.90,232,,26,,,,
1998,Mike Goff,Iowa,OG,77.10,314,5.11,24,26.5,109,4.53,
1998,Eric Gohlstin,Ohio State,OT,75.50,337,,20,,,,
1998,Dan Gonzalez,East Carolina (NC),QB,74.60,214,4.89,,29.0,104,4.23,
1998,Ahman Green,Nebraska,RB,71.80,213,4.44,13,38.5,129,,
1998,EG Green,Florida State,WR,71.50,187,,,,,,
1998,Jacquez Green,Florida,WR,68.90,173,,,,,,
1998,Az-Zahir Hakim,San Diego State,WR,69.60,179,4.45,,36.0,122,4.25,
1998,Lamont Hall,Clemson,TE,75.30,256,5.06,23,28.5,111,4.46,
1998,Bob Hallen,Kent State (OH),OT,75.90,292,5.05,34,30.0,105,4.35,
1998,Darren Hambrick,South Carolina,OLB,73.90,216,,,,,,
1998,Kadar Hamilton,Stanford,SS,70.90,212,4.87,15,33.0,110,4.15,
1998,Carl Hansen,Stanford,DT,76.40,284,5.11,23,29.0,108,4.44,
1998,Scott Harley,East Carolina (NC),RB,69.40,215,4.79,18,31.5,108,4.25,
1998,Artrell Hawkins,Cincinnati,CB,70.40,193,4.45,,37.0,135,3.78,
1998,Donald Hayes,Wisconsin,WR,76.60,208,4.57,,36.0,123,4.07,
1998,Lendon Henry,Colorado,RB,72.00,213,,15,36.0,119,,
1998,Robert Hicks,Mississippi State,OT,79.40,351,5.65,22,21.0,97,5.07,
1998,Skip Hicks,UCLA,RB,71.80,230,,17,34.5,124,,
1998,Robert Holcombe,Illinois,RB,70.90,216,4.53,23,35.0,126,4.15,
1998,Vonnie Holliday,North Carolina,DT,76.80,296,,,,,,
1998,Jaret Holmes,Auburn,K,72.50,203,,,,,,
1998,Tony Horne,Clemson,WR,69.80,179,4.66,,33.0,112,4.29,
1998,Chris Howard,Michigan,RB,69.60,223,4.65,19,27.0,115,4.23,
1998,Chris Jackson,Washington State,WR,73.10,203,4.67,,33.5,111,4.10,
1998,Paul Janus,Northwestern,OT,76.90,295,5.47,16,29.0,101,4.54,
1998,Cedric Jefferson,Southern California,DT,74.40,291,5.54,19,26.0,96,4.71,
1998,Nakia Jenkins,Utah State,WR,72.90,215,4.71,,34.0,115,,
1998,Jerry Jensen,Washington,OLB,72.30,237,4.80,22,31.5,106,4.22,
1998,Garret Johnson,Southwestern Louisiana,CB,71.10,188,4.50,7,33.0,110,4.18,
1998,Juan Johnson,Utah,RB,73.10,220,4.69,14,34.5,123,4.32,
1998,Macarthur Johnson,Howard (DC),WR,71.30,194,4.64,,28.0,111,4.34,
1998,Pat Johnson,Oregon,WR,70.10,181,4.42,,34.5,127,,
1998,Taj Johnson,San Diego State,WR,74.00,203,4.61,,,,,
1998,Tebucky Jones,Syracuse,SS,73.30,214,4.43,,38.5,120,3.94,
1998,Antony Jordan,Vanderbilt,OLB,74.80,239,4.75,20,34.0,116,4.22,
1998,Joe Jurevicius,Penn State,WR,76.90,231,4.66,,31.5,118,4.48,
1998,Paul Kaiser,Central Missouri,QB,74.60,211,4.78,,34.5,114,4.04,
1998,Doug Karczewski,Virginia,OT,76.60,295,5.30,25,28.5,104,4.56,
1998,Brian Kelly,Southern California,CB,71.10,192,,8,33.5,120,3.82,
1998,Chad Kessler,Louisiana State,P,72.40,203,,,,,,
1998,Josh Keur,Michigan State,TE,75.90,284,,25,,,,
1998,Carlos King,North Carolina State,FB,72.40,230,,14,,,,
1998,Carlos Knight,Jackson State (MS),FB,70.60,230,4.65,18,32.0,119,4.28,
1998,Todd Kollar,Youngstown State (OH),OT,75.60,294,5.21,17,31.0,108,4.55,
1998,Jay Korth,Wyoming,C,75.10,294,5.32,25,29.5,104,4.80,
1998,Olin Kreutz,Washington,C,74.10,300,5.32,30,28.0,100,4.55,
1998,Ryan Leaf,Washington State,QB,77.40,261,,,,,,
1998,Lloyd Lee,Dartmouth (NH),SS,73.40,207,4.58,18,33.5,117,3.93,
1998,Jonathan Linton,North Carolina,FB,72.60,248,4.84,,29.5,110,4.27,
1998,Leonard Little,Tennessee,DE,75.40,237,,18,,,,
1998,Kevin Long,Florida State,C,77.30,296,5.33,21,31.5,103,4.52,
1998,Kamil Loud,Cal Poly-SLO,WR,71.90,190,4.47,,32.0,114,4.26,
1998,Clarence Love,Toledo,CB,70.90,186,4.40,,38.0,122,3.96,
1998,Peyton Manning,Tennessee,QB,77.30,230,,,,,,
1998,Mitch Marrow,Pennsylvania,DT,76.00,280,4.85,35,38.5,122,4.39,
1998,Michael Martin,Arizona State,RB,72.40,215,,17,,,,
1998,Claude Mathis,Texas State,RB,69.50,206,4.61,17,30.0,110,4.20,
1998,Viliami Maumau,Colorado,DT,73.90,302,5.36,26,25.5,102,4.70,
1998,Alonzo Mayes,Oklahoma State,TE,76.80,256,,,,,,
1998,Kivuusama Mays,North Carolina,ILB,74.90,251,,16,,,,
1998,Chance Mccarty,Texas Christian,DE,75.40,248,4.94,,32.0,108,4.36,
1998,Chris Mccoy,Navy,QB,69.80,196,4.80,15,29.5,109,,
1998,Andy Mccullough,Tennessee,WR,75.00,209,4.57,,34.5,118,4.06,
1998,Saladin Mccullough,Oregon,RB,68.40,196,,,,,,
1998,Ramos Mcdonald,New Mexico,CB,71.90,195,4.48,,35.5,115,4.04,
1998,Jason Mcendoo,Washington State,OG,76.30,310,5.52,25,24.5,99,4.80,
1998,Brian Mckenzie,Brigham Young,RB,69.80,210,4.43,20,36.5,127,4.29,
1998,Steve Mckinney,Texas A&M,OG,75.80,297,5.03,34,31.5,111,4.35,
1998,Robert Mcquarters,Oklahoma State,FS,69.60,193,4.50,13,35.5,120,4.19,
1998,Mike Mcqueary,Penn State,QB,76.30,223,5.16,,26.0,99,4.40,
1998,Ron Merkerson,Colorado,ILB,73.90,252,4.86,22,32.5,110,4.35,
1998,Harvey Middleton,Georgia Tech,WR,71.30,186,,,32.5,112,4.10,
1998,Mike Mitchell,Stanford,FB,71.50,216,,,,,,
1998,Kenny Mixon,Louisiana State,DE,76.40,270,4.90,18,28.0,111,4.47,
1998,Omarr Morgan,Brigham Young,CB,69.00,164,,,,,,
1998,Randy Moss,Marshall (WV),WR,75.60,194,4.38,,33.0,117,4.17,7.19
1998,Mike Moten,Florida,DT,76.60,266,4.92,18,35.0,119,4.61,
1998,Brian Musso,Northwestern,WR,71.90,189,4.72,,30.5,109,3.91,
1998,Michael Myers,Alabama,DE,74.40,285,5.11,21,25.0,99,5.10,
1998,Deshone Myles,Nevada Las Vegas,OLB,74.10,244,4.85,19,32.5,113,4.16,
1998,Toby Myles,Jackson State (MS),OT,76.60,313,5.32,17,29.5,109,4.84,
1998,Marcus Nash,Tennessee,WR,74.90,193,,,,,,
1998,Jeremy Newberry,California,C,76.90,314,5.44,27,27.5,99,4.77,
1998,Tori Noel,Tennessee,SS,72.00,199,,12,,,,
1998,Heron O'Neal,Western Michigan,FS,73.90,192,4.62,8,39.0,120,4.09,
1998,Eric Ogbogu,Maryland,DE,75.90,270,4.98,18,32.5,115,4.35,
1998,Brock Olivo,Missouri,RB,72.10,217,4.82,24,30.5,109,4.00,
1998,Benji Olson,Washington,OG,76.10,324,5.27,21,27.5,95,4.78,
1998,Phil Ostrowski,Penn State,OG,76.40,282,5.44,15,26.0,96,4.70,
1998,Ken Oxendine,Virginia Tech,RB,72.30,228,4.75,19,35.0,119,3.98,
1998,Pat Palmer,Northwestern State (LA),WR,73.30,182,4.58,,35.0,120,4.24,
1998,Marcus Parker,Virginia Tech,RB,69.10,244,4.69,18,36.0,111,4.36,
1998,Tony Parrish,Washington,FS,70.40,206,,,,,,
1998,Jerome Pathon,Washington,WR,72.00,187,,,,,,
1998,Pepe Pearson,Ohio State,RB,70.40,206,4.54,15,34.5,112,4.36,
1998,Wilmont Perry,Livingstone (NC),RB,73.60,235,4.74,16,33.0,108,4.56,
1998,Jason Peter,Nebraska,DT,77.00,274,,,,,,
1998,Julian Pittman,Florida State,DT,75.60,286,,,26.5,105,,
1998,Michael Pittman,Frenso State (CA),RB,71.50,214,4.50,22,35.0,120,4.37,
1998,Antwaune Ponds,Syracuse,ILB,73.40,253,,,,,,
1998,Jose Portilla,Arizona,OT,78.00,325,,26,,,,
1998,Phalen Pounds,Southern California,OG,77.60,335,6.12,21,22.0,84,5.68,
1998,Ron Powlus,Notre Dame,QB,73.60,219,5.10,,26.0,98,4.35,
1998,Rock Preston,Florida State,RB,67.90,183,4.62,9,33.5,118,4.17,
1998,Raymond Priester,Clemson,FB,72.60,240,,15,,,,
1998,Derrick Ransom,Cincinnati,DT,75.60,281,5.14,21,29.0,103,4.68,
1998,Isaiah Reese,Michigan State,OLB,74.60,224,4.62,,31.5,113,4.11,
1998,Izell Reese,Alabama-Birmingham,SS,74.10,193,4.54,13,39.5,133,4.06,
1998,Leonta Rheams,Houston,DT,74.40,287,,23,,,,
1998,Andre Richardson,Oklahoma State,RB,67.10,184,4.53,18,33.0,115,4.33,
1998,Damien Richardson,Arizona State,SS,73.50,210,4.66,17,37.0,124,3.98,
1998,Mikhael Ricks,Stephen F. Austin (TX),WR,77.10,237,4.57,,36.0,127,4.03,
1998,Dennis Riddle,Alabama,RB,70.10,205,4.66,,33.5,121,4.17,
1998,Victor Riley,Auburn,OG,76.60,333,5.55,23,23.0,91,5.02,
1998,Jon Ritchie,Stanford,FB,73.80,248,4.66,,31.0,115,4.09,
1998,Ron Rogers,Georgia Tech,ILB,72.40,243,,25,,,,
1998,Samari Rolle,Florida State,CB,71.00,173,,,,,,
1998,Oliver Ross,Iowa State,OT,76.40,301,5.21,24,26.5,97,4.59,
1998,Glenn Rountree,Clemson,OG,74.80,308,5.17,29,28.5,104,4.72,
1998,Angel Rubio,Southeast Missouri State,DT,73.90,300,5.18,23,26.5,100,4.58,
1998,Michael Ruhl,Tulsa (OK),OT,78.10,308,5.46,15,27.5,90,4.69,
1998,Chris Ruhman,Texas A&M,OT,77.30,313,5.43,13,25.5,91,4.63,
1998,Rodrick Rutledge,Alabama,TE,76.90,272,4.99,20,,,,
1998,Ephraim Salaam,San Diego State,OT,78.10,300,,18,28.0,,,
1998,Joe Salave'A,Arizona,DT,75.60,285,5.17,27,29.5,104,4.71,
1998,David Sanders,Arkansas,DE,76.30,308,4.85,,32.5,115,,
1998,Kio Sanford,Kentucky,WR,70.10,180,4.53,,33.5,111,4.19,
1998,Jeff Saturday,North Carolina,C,74.40,292,5.24,25,25.0,100,4.85,
1998,Cory Sauter,Minnesota,QB,76.10,218,4.98,,31.0,109,4.15,
1998,Kato Serwanga,California,CB,71.00,198,4.60,24,35.0,120,4.07,
1998,Tawambi Settles,Duke,FS,74.40,191,4.58,,32.5,113,4.04,
1998,Larry Shannon,East Carolina (NC),WR,76.30,210,,,,,,
1998,Harold Shaw,Southern Mississippi,RB,72.00,230,4.62,18,28.5,105,4.43,
1998,Rashaan Shehee,Washington,RB,70.30,204,,22,,,,
1998,Matt Sherman,Iowa,QB,73.90,207,5.06,,26.5,103,4.37,
1998,Dainon Sidney,Alabama-Birmingham,CB,72.40,188,4.50,,39.0,122,4.09,
1998,Anthony Simmons,Clemson,ILB,72.10,231,,22,34.5,127,3.97,
1998,Brian Simmons,North Carolina,OLB,74.90,238,4.62,,30.0,117,4.31,
1998,Tony Simmons,Wisconsin,WR,72.80,203,4.35,,36.5,117,3.96,
1998,Henry Slay,West Virginia,DT,73.40,288,5.20,18,29.0,104,4.57,
1998,Myron Smith,Louisiana Tech,OLB,72.90,225,4.58,12,34.5,118,4.27,
1998,Shevin Smith,Florida State,SS,70.60,196,,13,,,,
1998,Tarik Smith,California,RB,70.40,200,4.53,17,39.5,129,,
1998,Travian Smith,Oklahoma,OLB,75.90,238,4.44,15,32.5,120,,
1998,Chris Snyder,Penn State,DE,74.10,270,5.02,24,28.5,110,4.37,
1998,Blake Spence,Oregon,TE,75.50,249,4.89,17,28.0,106,4.35,
1998,Takeo Spikes,Auburn,ILB,72.90,234,,27,37.0,124,4.14,
1998,Jeremy Staat,Arizona State,DE,77.40,299,,,,,,
1998,Duane Starks,Miami (FL),CB,70.00,170,4.40,,38.0,127,,
1998,Glen Steele,Michigan,DE,76.30,292,5.15,23,27.5,99,4.40,
1998,Tremayne Stephens,North Carolina State,RB,70.80,205,4.54,14,40.0,121,4.00,
1998,Derek Strey,Eastern Washington,ILB,73.80,252,4.84,30,30.0,106,4.31,
1998,Nathan Strikwerda,Northwestern,C,76.10,296,5.24,27,26.0,97,4.52,
1998,Ryan Sutter,Colorado,SS,73.10,203,4.61,17,33.5,120,4.13,
1998,Jason Suttle,Wisconsin,CB,70.00,185,4.54,,36.5,120,3.87,
1998,Aaron Taylor,Nebraska,OG,73.00,320,5.32,23,29.0,99,4.56,
1998,Cordell Taylor,Hampton (VA),CB,71.80,192,4.46,18,37.5,121,4.21,
1998,Fred Taylor,Florida,RB,71.90,226,,20,,,,
1998,Ryan Thelwell,Minnesota,WR,73.60,182,4.59,,36.0,123,4.00,
1998,Mark Thomas,North Carolina State,TE,76.30,253,4.91,18,34.0,109,4.47,
1998,Melvin Thomas,Colorado,OG,75.30,322,5.41,21,28.0,,,
1998,Tra Thomas,Florida State,OT,79.80,349,,24,,,,
1998,Trevor Townsend,Alabama,CB,69.30,179,4.59,10,38.0,116,3.95,
1998,Jeremiah Trotter,Stephen F. Austin (TX),ILB,72.50,261,4.68,32,34.0,117,4.14,
1998,Jason Tucker,Texas Christian,WR,73.00,182,4.55,,37.0,119,4.01,
1998,Kyle Turley,San Diego State,OT,76.90,309,4.95,26,32.0,112,4.43,
1998,Geoff Turner,Colorado State,WR,67.90,196,,,,,,
1998,Jim Turner,Syracuse,WR,75.50,210,4.46,,35.0,121,4.21,
1998,Lamont Turner,Hampton (VA),OG,77.40,316,5.47,18,27.5,89,5.16,
1998,Robert Wade,Marshall (WV),C,77.10,302,5.51,19,25.0,,,
1998,Andre Wadsworth,Florida State,DE,75.60,278,,,35.5,119,4.38,
1998,Zack Walz,Dartmouth (NH),OLB,75.90,228,4.79,13,33.5,116,4.11,
1998,Hines Ward,Georgia,WR,71.60,195,,,30.5,110,4.09,
1998,Eric Warfield,Nebraska,FS,72.40,192,,,40.0,127,3.90,
1998,Delon Washington,Southern California,RB,68.10,194,4.69,16,31.0,109,4.34,
1998,Todd Washington,Virginia Tech,OG,75.10,312,5.40,15,25.5,101,4.81,
1998,Vaughn Washington,Houston,OLB,74.10,248,,28,,,,
1998,Toussaint Waterman,Northwestern,WR,72.40,207,4.66,,34.0,118,4.04,
1998,Edwin Watson,Purdue,FB,71.60,224,4.60,20,33.5,120,3.95,
1998,Fred Weary,Florida,CB,69.90,178,,9,,,,
1998,Todd Weiner,Kansas State,OT,76.40,297,5.07,27,33.5,108,4.53,
1998,Brandon Whiting,California,DT,75.10,285,5.18,28,30.5,,,
1998,Alvis Whitted,North Carolina State,WR,71.50,184,4.50,,34.5,128,4.11,
1998,Samuel Wiley,Louisiana State,DT,76.40,275,4.96,23,28.5,108,4.41,
1998,Ed Williams,Iowa State,WR,74.40,204,4.65,,32.0,108,4.03,
1998,Elijah Williams,Florida,CB,69.50,178,,10,37.5,122,,
1998,Greg Williams,North Carolina,SS,70.60,191,4.78,15,35.5,110,4.07,
1998,Kevin Williams,Oklahoma State,CB,71.30,190,4.52,,,121,3.98,
1998,Lamanzer Williams,Minnesota,DE,75.90,272,,,,,,
1998,Robert Williams,North Carolina,CB,70.10,174,,,,,,
1998,Roland Williams,Syracuse,TE,76.90,263,4.94,18,36.5,120,4.21,
1998,Sammy Williams,Oklahoma,OT,76.50,318,5.50,16,25.5,98,5.16,
1998,Shaun Williams,UCLA,FS,73.40,211,4.48,,33.5,122,4.25,
1998,Grant Wistrom,Nebraska,OLB,76.90,273,,,,,,
1998,Kailee Wong,Stanford,DE,74.60,267,4.66,27,34.5,117,3.93,
1998,David Zadel,Wake Forest,OLB,76.80,250,,,,,,
1999,Rahim Abdullah,Clemson,OLB,77.10,244,4.88,17,34.0,117,4.36,
1999,Ben Adams,Texas,OG,76.90,324,5.36,26,25.5,97,4.83,
1999,Phillip Armour,North Texas,C,75.00,318,5.56,23,30.5,95,4.59,
1999,Brendon Ayanbadejo,UCLA,OLB,73.00,234,4.67,18,36.0,117,4.36,
1999,Jerry Azumah,New Hampshire,RB,70.00,195,4.50,15,43.5,129,3.86,
1999,Champ Bailey,Georgia,CB,71.80,184,4.28,,37.0,121,3.79,
1999,Karsten Bailey,Auburn,WR,71.80,205,4.33,,40.0,121,3.99,
1999,Eugene Baker,Kent State (OH),WR,72.50,167,4.46,,36.5,118,4.03,
1999,Todd Bandhaur,Iowa State,QB,75.00,236,5.26,,31.0,103,4.61,
1999,Lionel Barnes,North Carolina Central,DE,77.00,264,5.00,24,34.0,112,4.52,
1999,Marlon Barnes,Colorado,RB,70.00,211,4.49,18,35.5,120,4.32,
1999,Eric Barton,Maryland,ILB,74.80,247,4.68,20,32.0,112,4.32,
1999,Michael Basnight,North Carolina A&T,RB,72.90,241,4.61,18,34.2,117,4.42,
1999,D'Wayne Bates,Northwestern,WR,73.60,215,4.59,,37.0,117,4.24,
1999,Albrey Battle,Arizona State,DT,75.00,294,5.39,23,29.0,101,4.66,
1999,Tim Beauchamp,Florida,DE,73.90,270,4.92,24,26.5,,,
1999,Michael Bishop,Kansas State,QB,73.00,205,4.85,,33.0,113,4.62,
1999,Octavious Bishop,Texas,OT,76.40,354,5.84,22,,,,
1999,Dre' Bly,North Carolina,CB,69.90,186,4.51,,34.5,116,4.09,
1999,David Boston,Ohio State,WR,73.30,215,4.47,,37.0,116,4.09,
1999,David Bowens,Western Illinois,DE,74.10,255,4.88,,31.0,112,4.38,
1999,Melvin Bradley,Arkansas,DE,73.10,269,4.67,,31.0,111,4.32,
1999,Ronnie Bradley,Georgia,RB,69.00,221,4.57,,36.0,115,4.10,
1999,Jason Bray,Auburn,CB,70.00,185,4.49,,33.0,113,4.35,
1999,Aaron Brooks,Virginia,QB,75.50,203,4.59,,35.5,118,4.29,
1999,Kevin Brooks,South Carolina,CB,69.00,169,4.34,,36.0,119,3.86,
1999,Donald Broomfield,Clemson,DT,75.00,302,5.08,24,31.0,106,4.34,
1999,Cuncho Brown,Penn State,TE,76.00,272,4.78,,31.5,110,4.44,
1999,Larry Brown,Georgia,TE,76.90,278,4.94,20,34.0,113,4.50,
1999,Na Brown,North Carolina,WR,72.60,184,4.56,,30.5,110,4.21,
1999,Wilbert Brown,Houston,OG,74.10,311,5.52,22,26.0,98,5.02,
1999,Fernando Bryant,Alabama,CB,70.00,183,4.50,,35.5,115,4.06,
1999,Tony Bryant,Florida State,DE,75.60,273,4.85,16,34.5,111,4.57,
1999,Shawn Bryson,Tennessee,FB,72.50,235,4.63,18,38.5,128,,
1999,Doug Brzezinski,Boston College,OG,75.90,309,5.32,26,26.0,98,4.53,
1999,Brandon Bulsworth,Arkansas,OG,76.00,308,5.01,24,31.5,111,4.43,
1999,Thomas Burke,Wisconsin,DE,74.10,264,4.84,24,35.0,106,4.38,
1999,Siaha Burley,Central Florida,WR,71.00,166,4.53,,34.0,113,4.16,
1999,Justin Burroughs,North Carolina State,C,76.00,288,4.86,23,33.0,114,4.23,
1999,Dan Campbell,Texas A&M,TE,77.30,263,4.86,25,36.0,112,4.07,
1999,Johndale Carty,Utah State,FS,73.00,192,4.58,12,40.0,126,4.15,
1999,Anthony Cesario,Colorado State,OG,77.50,312,5.30,,26.5,102,,
1999,Kenny Cheatham,Nebraska,WR,75.00,211,4.60,,36.0,115,,
1999,Ed Chester,Florida,DT,76.00,294,4.91,21,,,,
1999,Darrin Chiaverini,Colorado,WR,73.10,212,4.53,,33.0,112,4.16,
1999,Chris Claiborne,Southern California,ILB,74.40,248,4.63,16,34.0,115,4.37,
1999,Desmond Clark,Wake Forest,TE,74.90,255,4.88,12,31.0,112,4.35,
1999,Mike Cloud,Boston College,RB,70.50,200,4.54,17,38.5,115,4.16,
1999,Rich Coady,Texas A&M,SS,72.60,210,4.56,20,36.0,117,3.88,
1999,Tony Coats,Washington,OG,78.50,312,5.36,21,30.0,101,4.54,
1999,Antonio Cochran,Georgia,DE,75.60,297,5.11,19,33.0,112,4.55,
1999,Nikia Codie,Baylor,FS,75.00,207,4.57,17,34.0,121,4.20,
1999,Willie Cohens,Florida,DE,74.40,264,5.00,29,33.5,108,4.52,
1999,Rod Coleman,East Carolina (NC),DE,73.80,262,4.94,,32.5,108,4.57,
1999,Alphonso Collins,East Carolina (NC),TE,74.00,281,4.83,20,32.5,108,4.41,
1999,Cecil Collins,McNeese State (LA),RB,68.60,209,4.45,16,33.0,115,,
